species,year,decimalLongitude,decimalLatitude
Ehretia latifolia,2002,-84.161008,9.898624
Mollinedia viridiflora,2002,-84.161008,9.898624
Meliosma idiopoda,2002,-84.161008,9.898624
Physalis porrecta,2002,-84.161008,9.898624
Mollinedia viridiflora,2002,-84.161008,9.898624
Chiococca pachyphylla,2002,-84.161008,9.898624
Mollinedia viridiflora,2002,-84.161008,9.898624
Ehretia latifolia,2002,-84.161008,9.898624
Euphorbia graminea,2002,-84.161008,9.898624
Calopogonium galactioides,2002,-84.161008,9.898624
Lopezia miniata,2002,-84.161008,9.898624
Chiococca pachyphylla,2002,-84.161008,9.898624
Geranium seemannii,2002,-84.161008,9.898624
Hoffmannia longipetiolata,2002,-84.161008,9.898624
Ipomoea purpurea,2002,-84.161008,9.898624
Chiococca pachyphylla,2002,-84.161008,9.898624
Hoffmannia longipetiolata,2002,-84.161008,9.898624
Viburnum stellato-tomentosum,2002,-84.161008,9.898624
Ocotea mollicella,2002,-84.161008,9.898624
Cyclanthera brachystachya,2002,-84.161008,9.898624
Ocotea mollicella,2002,-84.161008,9.898624
Montanoa hibiscifolia,2002,-84.161008,9.898624
Justicia macrantha,2002,-84.161008,9.898624
Viburnum stellato-tomentosum,2002,-84.161008,9.898624
Schwackaea cupheoides,2002,-84.161008,9.898624
Besleria solanoides,2002,-84.161008,9.898624
Critonia daleoides,2002,-84.161008,9.898624
Ocotea mollicella,2002,-84.161008,9.898624
Xylosma intermedium,2002,-84.161008,9.898624
Ficus pertusa,2002,-84.161008,9.898624
Sorocea trophoides,2002,-84.161008,9.898624
Sorocea trophoides,2002,-84.161008,9.898624
Ocotea mollicella,2002,-84.161008,9.898624
Ficus aurea,2002,-84.161008,9.898624
Critonia daleoides,2002,-84.161008,9.898624
Ficus pertusa,2002,-84.161008,9.898624
Critonia daleoides,2002,-84.161008,9.898624
Roupala montana,2002,-84.275,9.911111
Myriocarpa obovata,2002,-84.275,9.911111
Mesosphaerum suaveolens,2002,-84.275,9.911111
Zanthoxylum melanostictum,2002,-84.161008,9.898624
Sloanea terniflora,2002,-84.275,9.911111
Montanoa tomentosa,2002,-84.275,9.911111
Montanoa tomentosa,2002,-84.275,9.911111
Myriocarpa obovata,2002,-84.275,9.911111
Mesosphaerum suaveolens,2002,-84.275,9.911111
Malpighia glabra,2002,-84.275,9.911111
Montanoa tomentosa,2002,-84.275,9.911111
Sloanea terniflora,2002,-84.275,9.911111
Myriocarpa obovata,2002,-84.275,9.911111
Zanthoxylum melanostictum,2002,-84.161008,9.898624
Myriocarpa obovata,2002,-84.275,9.911111
Croton hoffmannii,2002,-84.266667,9.916667
Garcinia intermedia,2002,-84.275,9.911111
Sloanea terniflora,2002,-84.275,9.911111
Malpighia glabra,2002,-84.275,9.911111
Sloanea terniflora,2002,-84.275,9.911111
Sloanea terniflora,2002,-84.275,9.911111
Evolvulus alsinoides,2002,-84.275,9.911111
Garcinia intermedia,2002,-84.275,9.911111
Spiracantha cornifolia,2002,-84.275,9.911111
Arachnothryx aspera,2002,-84.266667,9.916667
Ipomoea dumosa,2002,-84.266667,9.916667
Malpighia glabra,2002,-84.275,9.911111
Inga densiflora,2002,-84.266667,9.916667
Trophis racemosa,2002,-84.266667,9.916667
Inga densiflora,2002,-84.266667,9.916667
Trophis racemosa,2002,-84.266667,9.916667
Arachnothryx aspera,2002,-84.266667,9.916667
Aiouea brenesii,2002,-84.266667,9.916667
Croton hoffmannii,2002,-84.266667,9.916667
Aiouea brenesii,2002,-84.266667,9.916667
Lobelia xalapensis,2002,-84.266667,9.916667
Ficus americana,2002,-84.275,9.911111
Brickellia diffusa,2002,-84.266667,9.916667
Arachnothryx aspera,2002,-84.266667,9.916667
Aiouea brenesii,2002,-84.266667,9.916667
Ficus americana,2002,-84.275,9.911111
Ficus obtusifolia,2002,-84.266667,9.916667
Senna tonduzii,2002,-84.266667,9.916667
Aiouea brenesii,2002,-84.266667,9.916667
Ficus obtusifolia,2002,-84.266667,9.916667
Decachaeta thieleana,2002,-84.266667,9.916667
Brickellia diffusa,2002,-84.266667,9.916667
Desmodium uncinatum,2002,-84.266667,9.916667
Ficus obtusifolia,2002,-84.266667,9.916667
Comaclinium montanum,2002,-84.161008,9.898624
Verbesina gigantea,2002,-84.161008,9.898624
Ludwigia octovalvis,2002,-84.161008,9.898624
Casearia arguta,2002,-84.161008,9.898624
Cuphea carthagenensis,2002,-84.161008,9.898624
Tagetes tenuifolia,2002,-84.161008,9.898624
Russelia sarmentosa,2002,-84.161008,9.898624
Evolvulus alsinoides,2002,-84.161008,9.898624
Salvia polystachya,2002,-84.161008,9.898624
Emilia fosbergii,2002,-84.161008,9.898624
Acalypha leptopoda,2002,-84.161008,9.898624
Gaudichaudia hexandra,2002,-84.161008,9.898624
Gaudichaudia hexandra,2002,-84.161008,9.898624
Eclipta prostrata,2002,-84.161008,9.898624
Guazuma ulmifolia,2002,-84.161008,9.898624
Marsypianthes chamaedrys,2002,-84.161008,9.898624
Tragia volubilis,2002,-84.161008,9.898624
Hyptis capitata,2002,-84.161008,9.898624
Euphorbia lasiocarpa,2002,-84.161008,9.898624
Pseudelephantopus spicatus,2002,-84.161008,9.898624
Lobelia xalapensis,2002,-84.161008,9.898624
Melanthera nivea,2002,-84.161008,9.898624
Eryngium carlinae,2002,-84.161008,9.898624
Synedrella nodiflora,2002,-84.161008,9.898624
Erechtites hieraciifolia,2002,-84.161008,9.898624
Aeschynomene americana,2002,-84.161008,9.898624
Tridax procumbens,2002,-84.161008,9.898624
Browallia americana,2002,-84.161008,9.898624
Miconia brenesii,2002,-84.017289,10.008635
Cardiospermum grandiflorum,2002,-84.161008,9.898624
Miconia ligulata,2002,-84.017289,10.008635
Miconia conomicrantha,2002,-84.017289,10.008635
Saurauia pittieri,2002,-84.017289,10.008635
Verbesina oerstediana,2002,-84.017289,10.008635
Cavendishia bracteata,2002,-84.017289,10.008635
Monopyle maxonii,2002,-84.017289,10.008635
Miconia ligulata,2002,-84.017289,10.008635
Miconia conomicrantha,2002,-84.017289,10.008635
Marcgravia brownei,2002,-84.017289,10.008635
Miconia conomicrantha,2002,-84.017289,10.008635
Glossoloma tetragonum,2002,-84.017289,10.008635
Saurauia pittieri,2002,-84.017289,10.008635
Miconia ligulata,2002,-84.017289,10.008635
Cavendishia bracteata,2002,-84.017289,10.008635
Lycianthes nitida,2002,-84.017289,10.008635
Cavendishia bracteata,2002,-84.017289,10.008635
Besleria princeps,2002,-84.017289,10.008635
Disterigma humboldtii,2002,-84.017289,10.008635
Besleria notabilis,2002,-84.017289,10.008635
Lycianthes nitida,2002,-84.017289,10.008635
Verbesina oerstediana,2002,-84.017289,10.008635
Monochaetum vulcanicum,2002,-84.017289,10.008635
Miconia conomacrantha,2002,-84.017289,10.008635
Besleria princeps,2002,-84.017289,10.008635
Lycianthes nitida,2002,-84.017289,10.008635
Besleria princeps,2002,-84.017289,10.008635
Besleria princeps,2002,-84.017289,10.008635
Besleria princeps,2002,-84.017289,10.008635
Miconia conomicrantha,2002,-84.017289,10.008635
Monochaetum vulcanicum,2002,-84.017289,10.008635
Verbesina oerstediana,2002,-84.017289,10.008635
Monochaetum vulcanicum,2002,-84.017289,10.008635
Cavendishia bracteata,2002,-84.017289,10.008635
Andesanthus inopinatus,2002,-84.017289,10.008635
Disterigma humboldtii,2002,-84.017289,10.008635
Drymonia conchocalyx,2002,-84.017289,10.008635
Andesanthus inopinatus,2002,-84.017289,10.008635
Viola stipularis,2002,-84.017289,10.008635
Disterigma humboldtii,2002,-84.017289,10.008635
Cosmibuena valerioi,2002,-84.017289,10.008635
Bunchosia dwyeri,2002,-84.017289,10.008635
Bunchosia dwyeri,2002,-84.017289,10.008635
Cosmibuena valerioi,2002,-84.017289,10.008635
Ageratina anisochroma,2002,-84.017289,10.008635
Cosmibuena valerioi,2002,-84.017289,10.008635
Hoffmannia longipetiolata,2002,-84.017289,10.008635
Andesanthus inopinatus,2002,-84.017289,10.008635
Ageratina anisochroma,2002,-84.017289,10.008635
Miconia conorufescens,2002,-84.017289,10.008635
Bunchosia dwyeri,2002,-84.017289,10.008635
Bunchosia dwyeri,2002,-84.017289,10.008635
Crotalaria sagittalis,2002,-84.017289,10.008635
Pilea pteropodon,2002,-84.017289,10.008635
Miconia conorufescens,2002,-84.017289,10.008635
Ageratina anisochroma,2002,-84.017289,10.008635
Bunchosia dwyeri,2002,-84.017289,10.008635
Cosmibuena valerioi,2002,-84.017289,10.008635
Miconia conorufescens,2002,-84.017289,10.008635
Miconia conorufescens,2002,-84.017289,10.008635
Melinis minutiflora,2004,-84.068056,10.001389
Melinis minutiflora,2004,-84.068056,10.001389
Melinis minutiflora,2004,-84.068056,10.001389
Melinis minutiflora,2004,-84.068056,10.001389
Stromanthe thalia,2007,-84.083333,9.971944
Cochranella pilosa,2005,-84.0675,9.998056
Verbesina turbacensis,2005,-84.0675,9.998056
Sommera donnell-smithii,2005,-84.0675,9.998056
Miconia aeruginosa,2005,-84.0675,9.998056
Anthurium hoffmannii,2005,-84.0675,9.998056
Anthurium hoffmannii,2005,-84.0675,9.998056
Centradenia inaequilateralis,2005,-84.0675,9.998056
Valeriana candolleana,2005,-84.0675,9.998056
Acaciella angustissima,2005,-84.0675,9.998056
Anthurium hoffmannii,2005,-84.0675,9.998056
Valeriana candolleana,2005,-84.0675,9.998056
Peperomia tetraphylla,2005,-84.0675,9.998056
Verbesina turbacensis,2005,-84.0675,9.998056
Acaciella angustissima,2005,-84.0675,9.998056
Eirmocephala brachiata,2005,-84.0675,9.998056
Miconia aeruginosa,2005,-84.0675,9.998056
Ipomoea dumosa,2005,-84.0675,9.998056
Syngonium hoffmannii,2005,-84.0675,9.998056
Cecropia obtusifolia,2005,-84.0675,9.998056
Ipomoea dumosa,2005,-84.0675,9.998056
Solanum mammosum,2003,-83.963889,9.8
Solanum mammosum,2003,-83.963889,9.8
Drymaria villosa,2003,-83.963889,9.8
Solanum mammosum,2003,-83.963889,9.8
Solanum mammosum,2003,-83.963889,9.8
Aegiphila valerioi,2005,-84.0675,9.998056
Clematis acapulcensis,2005,-84.0675,9.998056
Tibouchina longifolia,2003,-84.265278,9.922222
Piper bredemeyeri,2005,-84.0675,9.998056
Piper bredemeyeri,2005,-84.0675,9.998056
Clematis acapulcensis,2005,-84.0675,9.998056
Clematis acapulcensis,2005,-84.0675,9.998056
Aiouea montana,2005,-84.0675,9.998056
Loeselia glandulosa,2005,-84.0675,9.998056
Loeselia glandulosa,2005,-84.0675,9.998056
Ocotea sinuata,2005,-84.0675,9.998056
Cecropia obtusifolia,2005,-84.0675,9.998056
Cecropia obtusifolia,2005,-84.0675,9.998056
Cestrum tomentosum,2005,-84.0675,9.998056
Cecropia obtusifolia,2005,-84.0675,9.998056
Ocotea sinuata,2005,-84.0675,9.998056
Pseudogynoxys cumingii,2005,-84.0675,9.998056
Loeselia glandulosa,2005,-84.0675,9.998056
Ocotea sinuata,2005,-84.0675,9.998056
Ocotea sinuata,2005,-84.0675,9.998056
Besleria laxiflora,2003,-84.30142,9.904089
Ficus colubrinae,2003,-84.30142,9.904089
Besleria laxiflora,2003,-84.30142,9.904089
Persicaria segetum,2003,-84.30142,9.904089
Urochloa fusca,2003,-84.30142,9.904089
Schwartzia costaricensis,2003,-84.116667,10.033333
Mikania vitifolia,2003,-84.30142,9.904089
Turnera scabra,2003,-84.269505,9.916747
Persicaria segetum,2003,-84.30142,9.904089
Urochloa fusca,2003,-84.30142,9.904089
Sclerocarpus divaricatus,2003,-84.30142,9.904089
Doliocarpus dentatus,2003,-84.30142,9.904089
Notopleura peperomiae,2003,-84.116667,10.033333
Sclerocarpus divaricatus,2003,-84.30142,9.904089
Doliocarpus dentatus,2003,-84.30142,9.904089
Souroubea vallicola,2003,-84.30142,9.904089
Ficus colubrinae,2003,-84.30142,9.904089
Sclerocarpus divaricatus,2003,-84.30142,9.904089
Maripa nicaraguensis,2003,-84.30142,9.904089
Persicaria segetum,2003,-84.30142,9.904089
Trema integerrima,2003,-84.30142,9.904089
Turnera scabra,2003,-84.269505,9.916747
Besleria laxiflora,2003,-84.30142,9.904089
Turnera scabra,2003,-84.269505,9.916747
Besleria laxiflora,2003,-84.30142,9.904089
Trema integerrima,2003,-84.30142,9.904089
Xylosma hispidula,2003,-84.116667,10.033333
Miconia prasina,2003,-84.30142,9.904089
Miconia costaricensis,2003,-84.116667,10.033333
Doliocarpus dentatus,2003,-84.30142,9.904089
Turnera scabra,2003,-84.269505,9.916747
Mikania vitifolia,2003,-84.30142,9.904089
Notopleura peperomiae,2003,-84.116667,10.033333
Schwartzia costaricensis,2003,-84.116667,10.033333
Miconia conobrenesii,2003,-84.116667,10.033333
Guarea glabra,2003,-84.116667,10.033333
Cavendishia melastomoides,2003,-84.116667,10.033333
Miconia costaricensis,2003,-84.116667,10.033333
Palicourea axillaris,2003,-84.116667,10.033333
Guarea glabra,2003,-84.116667,10.033333
Schwartzia costaricensis,2003,-84.116667,10.033333
Trema integerrima,2003,-84.30142,9.904089
Utricularia praetermissa,2003,-84.116667,10.033333
Pilea conjugalis,2003,-84.116667,10.033333
Polyanthina nemorosa,2003,-84.116667,10.033333
Brosimum alicastrum,2003,-84.30142,9.904089
Clusia croatii,2003,-84.30142,9.904089
Notopleura peperomiae,2003,-84.116667,10.033333
Palicourea chiriquiensis,2003,-84.116667,10.033333
Guarea glabra,2003,-84.116667,10.033333
Miconia costaricensis,2003,-84.116667,10.033333
Celastrus vulcanicola,2003,-84.116667,10.033333
Miconia costaricensis,2003,-84.116667,10.033333
Miconia conobrenesii,2003,-84.116667,10.033333
Xylosma hispidula,2003,-84.116667,10.033333
Sphyrospermum cordifolium,2003,-84.116667,10.033333
Xylosma hispidula,2003,-84.116667,10.033333
Celastrus vulcanicola,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Xylosma hispidula,2003,-84.116667,10.033333
Xylosma hispidula,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Polyanthina nemorosa,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Celastrus vulcanicola,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Miconia costaricensis,2003,-84.116667,10.033333
Miconia costaricensis,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Pilea conjugalis,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Monteverdia recondita,2003,-84.116667,10.033333
Smilax mollis,2003,-84.116667,10.033333
Celastrus vulcanicola,2003,-84.116667,10.033333
Celastrus vulcanicola,2003,-84.116667,10.033333
Smilax mollis,2003,-84.116667,10.033333
Drymonia lanceolata,2003,-84.005556,10.027778
Smilax mollis,2003,-84.005556,10.027778
Passiflora lancearia,2003,-84.005556,10.027778
Smilax mollis,2003,-84.005556,10.027778
Palicourea elata,2003,-84.005556,10.027778
Palicourea elata,2003,-84.005556,10.027778
Smilax mollis,2003,-84.005556,10.027778
Palicourea elata,2003,-84.005556,10.027778
Miconia skutchiana,2003,-84.005556,10.027778
Miconia skutchiana,2003,-84.005556,10.027778
Smilax mollis,2003,-84.005556,10.027778
Palicourea elata,2003,-84.005556,10.027778
Passiflora lancearia,2003,-84.005556,10.027778
Smilax mollis,2003,-84.005556,10.027778
Palicourea elata,2003,-84.005556,10.027778
Palicourea padifolia,2003,-84.005556,10.027778
Palicourea adusta,2003,-84.005556,10.027778
Hyptis obtusiflora,2003,-84.005556,10.027778
Hyptis vilis,2003,-84.005556,10.027778
Palicourea adusta,2003,-84.005556,10.027778
Nepsera aquatica,2003,-84.005556,10.027778
Drymonia conchocalyx,2003,-84.005556,10.027778
Hypericum thesiifolium,2003,-84.005556,10.027778
Jaegeria hirta,2003,-84.005556,10.027778
Palicourea padifolia,2003,-84.005556,10.027778
Hyptis vilis,2003,-84.005556,10.027778
Miconia oerstediana,2003,-84.005556,10.027778
Hyptis obtusiflora,2003,-84.005556,10.027778
Miconia multiplinervia,2003,-84.005556,10.027778
Palicourea padifolia,2003,-84.005556,10.027778
Coccocypselum herbaceum,2003,-84.005556,10.027778
Jaegeria hirta,2003,-84.005556,10.027778
Drymonia conchocalyx,2003,-84.005556,10.027778
Sanicula liberta,2003,-84.005556,10.027778
Trifolium repens,2003,-84.005556,10.027778
Nepsera aquatica,2003,-84.005556,10.027778
Arachnothryx buddleioides,2003,-84.005556,10.027778
Arachnothryx buddleioides,2003,-84.005556,10.027778
Lepidaploa canescens,2003,-84.005556,10.027778
Miconia oerstediana,2003,-84.005556,10.027778
Hyptis vilis,2003,-84.005556,10.027778
Besleria notabilis,2003,-84.005556,10.027778
Hyptis obtusiflora,2003,-84.005556,10.027778
Rumex obtusifolius,2003,-84.005556,10.027778
Arachnothryx buddleioides,2003,-84.005556,10.027778
Hyptis obtusiflora,2003,-84.005556,10.027778
Miconia multiplinervia,2003,-84.005556,10.027778
Coccocypselum herbaceum,2003,-84.005556,10.027778
Coccocypselum herbaceum,2003,-84.005556,10.027778
Miconia oerstediana,2003,-84.005556,10.027778
Baccharis pedunculata,2003,-84.005556,10.027778
Lepidaploa canescens,2003,-84.005556,10.027778
Vismia baccifera,2003,-84.005556,10.027778
Baccharis pedunculata,2003,-84.005556,10.027778
Vismia baccifera,2003,-84.005556,10.027778
Sanicula liberta,2003,-84.005556,10.027778
Lepidaploa canescens,2003,-84.005556,10.027778
Gonzalagunia rosea,2003,-84.005556,10.027778
Billia rosea,2003,-84.005556,10.027778
Vismia baccifera,2003,-84.005556,10.027778
Gonzalagunia rosea,2003,-84.005556,10.027778
Gamochaeta purpurea,2003,-84.005556,10.027778
Billia rosea,2003,-84.005556,10.027778
Arachnothryx buddleioides,2003,-84.005556,10.027778
Lepidaploa canescens,2003,-84.005556,10.027778
Billia rosea,2003,-84.005556,10.027778
Myrsine coriacea,2003,-84.005556,10.027778
Myrsine coriacea,2003,-84.005556,10.027778
Billia rosea,2003,-84.005556,10.027778
Gamochaeta purpurea,2003,-84.005556,10.027778
Myrsine coriacea,2003,-84.005556,10.027778
Jessea megaphylla,2003,-84.005556,10.027778
Besleria notabilis,2003,-84.005556,10.027778
Besleria solanoides,2003,-84.005556,10.027778
Billia rosea,2003,-84.005556,10.027778
Gonzalagunia rosea,2003,-84.005556,10.027778
Besleria solanoides,2003,-84.005556,10.027778
Billia rosea,2003,-84.005556,10.027778
Vismia baccifera,2003,-84.005556,10.027778
Besleria solanoides,2003,-84.005556,10.027778
Echinochloa crus-galli,2004,-84.068056,10.001389
Echinochloa crus-galli,2004,-84.068056,10.001389
Echinochloa crus-galli,2004,-84.068056,10.001389
Echinochloa crus-galli,2004,-84.068056,10.001389
Digitaria bicornis,2004,-84.127778,9.997222
Chloris radiata,2004,-84.127778,9.997222
Melinis repens,2004,-84.127778,9.997222
Eragrostis mexicana,2004,-84.127778,9.997222
Digitaria bicornis,2004,-84.127778,9.997222
Eragrostis mexicana,2004,-84.127778,9.997222
Digitaria bicornis,2004,-84.127778,9.997222
Chloris radiata,2004,-84.127778,9.997222
Digitaria bicornis,2004,-84.127778,9.997222
Eragrostis mexicana,2004,-84.127778,9.997222
Paspalum conjugatum,2004,-84.127778,9.997222
Cynodon dactylon,2004,-84.127778,9.997222
Paspalum notatum,2004,-84.127778,9.997222
Arthraxon hispidus,2004,-84.127778,9.997222
Eragrostis tenuifolia,2004,-84.127778,9.997222
Paspalum notatum,2004,-84.127778,9.997222
Eragrostis tenuifolia,2004,-84.127778,9.997222
Chloris rufescens,2004,-84.127778,9.997222
Eragrostis tenuifolia,2004,-84.127778,9.997222
Digitaria abyssinica,2004,-84.127778,9.997222
Chloris rufescens,2004,-84.127778,9.997222
Hyparrhenia rufa,2004,-84.127778,9.997222
Sporobolus indicus,2004,-84.127778,9.997222
Eleusine indica,2004,-84.127778,9.997222
Hyparrhenia rufa,2004,-84.127778,9.997222
Cynodon dactylon,2004,-84.127778,9.997222
Arthraxon hispidus,2004,-84.127778,9.997222
Sporobolus indicus,2004,-84.127778,9.997222
Chloris rufescens,2004,-84.127778,9.997222
Arthraxon hispidus,2004,-84.127778,9.997222
Paspalum paniculatum,2004,-84.127778,9.997222
Eleusine indica,2004,-84.127778,9.997222
Paspalum notatum,2004,-84.127778,9.997222
Sporobolus indicus,2004,-84.127778,9.997222
Cynodon dactylon,2004,-84.127778,9.997222
Eragrostis tenuifolia,2004,-84.127778,9.997222
Hyparrhenia rufa,2004,-84.127778,9.997222
Arthraxon hispidus,2004,-84.127778,9.997222
Digitaria abyssinica,2004,-84.127778,9.997222
Sporobolus indicus,2004,-84.127778,9.997222
Digitaria abyssinica,2004,-84.127778,9.997222
Cynodon dactylon,2004,-84.127778,9.997222
Eleusine indica,2004,-84.127778,9.997222
Eleusine indica,2004,-84.127778,9.997222
Paspalum paniculatum,2004,-84.127778,9.997222
Paspalum paniculatum,2004,-84.127778,9.997222
Digitaria abyssinica,2004,-84.127778,9.997222
Chloris rufescens,2004,-84.127778,9.997222
Paspalum paniculatum,2004,-84.127778,9.997222
Ipomoea tricolor,2004,-84.077778,9.995833
Ipomoea tricolor,2004,-84.077778,9.995833
Ipomoea tricolor,2004,-84.077778,9.995833
Ipomoea tricolor,2004,-84.077778,9.995833
